id,name,username,text,image_urls,file_urls
870890,Nathan Bossett,Nathan_Bossett,"<p>The grasshopper part is beyond me (I don’t know how you reference componentindices in the calls).</p>
<p>For Rhino:</p>
<p>Within the model geometry, I haven’t been able to find ID’s on anything but RhinoObjects (I don’t consider something like a Material definition to be a direct part of the geometry).</p>
<p>ID is declared at the RhinoObject level, and doesn’t seem to be defined on GeometryBase or the subclasses which might be the spans of a PolyCurve.</p>
<p>Further, the RhinoDoc’s object table returns a RhinoObject for the Find method, not something like GeometryBase or Object- and some subobjects aren’t even classes but structs.</p>
<p>Certain things like SubDFace do have an ID, but that’s simply an Int32 and seems to act like an index (I <strong>speculate</strong> that they may not want to make certain guarantees about how these behave given the way some recent objects only support ForEach iteration not random access and thus called it an ID rather than an index).</p>
<p>Ultimately, I couldn’t figure out a simpler way to track object and subobject selection than to create my own class.  I even create ‘faux’ objects in certain cases, such as polylines in which Rhino seems to maximize efficiency by not storing segments as separate objects.</p>",,
870889,Nicola,Nicola5,<p>Thank you so much! Indeed I was unsure on how to phrase the title. But that helps alot. Wish you a pleasant weekend.</p>,,
870888,Wim Dekeyser,wim,"<p>Hi Sochin -</p>
<aside class=""quote no-group quote-modified"" data-username=""sochin"" data-post=""1"" data-topic=""167625"">
<div class=""title"">
<div class=""quote-controls""></div>
<img loading=""lazy"" alt="""" width=""24"" height=""24"" src=""https://sea1.discourse-cdn.com/mcneel/user_avatar/discourse.mcneel.com/sochin/48/485750_2.png"" class=""avatar""> sochin:</div>
<blockquote>
<p>Are there any plans to add this […]</p>
</blockquote>
</aside>
<p>It’s on the list, yes → <a href=""https://mcneel.myjetbrains.com/youtrack/issue/RH-56446"">RH-56446</a> SubD objects don’t support sub object materials<br>
-wim</p>",,
870887,Bobi,Rhino_Bulgaria,"<p>It was discussed many times over the years that a good solution would be to increase the density of the isocurves under-the-hood to make the calculations more precisely, then show the resulting intersections on the original surfaces. This should be automatic and not something that the user is forced to do manually every time to avoid that particular bug.</p>",,
870886,Wim Dekeyser,wim,"<p>Hi David -</p>
<aside class=""quote no-group"" data-username=""David_Trontelj"" data-post=""1"" data-topic=""167627"">
<div class=""title"">
<div class=""quote-controls""></div>
<img loading=""lazy"" alt="""" width=""24"" height=""24"" src=""https://sea1.discourse-cdn.com/mcneel/user_avatar/discourse.mcneel.com/david_trontelj/48/508322_2.png"" class=""avatar""> David Trontelj:</div>
<blockquote>
<p>Why is this surface edge smooth, but the displayed surface does not match it?</p>
</blockquote>
</aside>
<p>To see shaded surfaces, display mashes are created for those surfaces. you can modify how those display meshes look, either for all objects in the scene, or for individual objects. Check <code>Document Properties &gt; Mesh</code> for the global (but file-specific) settings of those display meshes.<br>
-wim</p>",,
870885,Wim Dekeyser,wim,"<p>Hi Arthur -</p>
<aside class=""quote no-group"" data-username=""Arthur_Mamou-Mani"" data-post=""1"" data-topic=""167629"">
<div class=""title"">
<div class=""quote-controls""></div>
<img loading=""lazy"" alt="""" width=""24"" height=""24"" src=""https://sea1.discourse-cdn.com/mcneel/user_avatar/discourse.mcneel.com/arthur_mamou-mani/48/508345_2.png"" class=""avatar""> Arthur Mamou-Mani:</div>
<blockquote>
<p>Is there any way to identify what is taking memory on Rhino, similarly to Grasshopper’s profiler?</p>
</blockquote>
</aside>
<p>There’s the <code>Audit3dmFile</code> command that will show what’s in the file and the amount of bytes each object takes. Anything more advanced would have to go through a debugger on a developer’s machine.<br>
-wim</p>",,
870883,Wim Dekeyser,wim,"<p>Hi -</p>
<aside class=""quote no-group"" data-username=""pmonahan"" data-post=""1"" data-topic=""167639"">
<div class=""title"">
<div class=""quote-controls""></div>
<img loading=""lazy"" alt="""" width=""24"" height=""24"" src=""https://sea1.discourse-cdn.com/mcneel/user_avatar/discourse.mcneel.com/pmonahan/48/508371_2.png"" class=""avatar""> pmonahan:</div>
<blockquote>
<p>Ideas?</p>
</blockquote>
</aside>
<p>It looks like we’ve got this on the list as <a href=""https://mcneel.myjetbrains.com/youtrack/issue/RH-77747"">RH-77747</a> Unable to use custom hatch patterns<br>
-wim</p>",,
870882,Michael Vollrath,michaelvollrath,"<p>Hi <a class=""mention"" href=""/u/nicola5"">@Nicola5</a> ,</p>
<p>Welcome to the forums!</p>
<p>I don’t quite understand your title “Repeat an addition” in context of the screenshot you shared.</p>
<p>However, is this what you are after, drawing a vector display from each division point to the next?</p>
<p>If so, the Shift List component will be your friend here.</p>
<p>Graph Space:<br>
<div class=""lightbox-wrapper""><a class=""lightbox"" href=""https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/1/c/a/1ca85b0a067c07b830d8bfe2449fab27bbbedccc.png"" data-download-href=""/uploads/short-url/45w4iSM7muc5xFPVQYPDNhs6jX6.png?dl=1"" title=""image""><img src=""https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/1/c/a/1ca85b0a067c07b830d8bfe2449fab27bbbedccc_2_690x201.png"" alt=""image"" data-base62-sha1=""45w4iSM7muc5xFPVQYPDNhs6jX6"" width=""690"" height=""201"" srcset=""https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/1/c/a/1ca85b0a067c07b830d8bfe2449fab27bbbedccc_2_690x201.png, https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/1/c/a/1ca85b0a067c07b830d8bfe2449fab27bbbedccc_2_1035x301.png 1.5x, https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/1/c/a/1ca85b0a067c07b830d8bfe2449fab27bbbedccc.png 2x"" data-dominant-color=""434344""><div class=""meta""><svg class=""fa d-icon d-icon-far-image svg-icon"" aria-hidden=""true""><use href=""#far-image""></use></svg><span class=""filename"">image</span><span class=""informations"">1051×307 41.9 KB</span><svg class=""fa d-icon d-icon-discourse-expand svg-icon"" aria-hidden=""true""><use href=""#discourse-expand""></use></svg></div></a></div></p>
<p>Model Space:<br>
</p><div class=""video-container"">
    <video width=""100%"" height=""100%"" preload=""metadata"" controls="""">
      <source src=""https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/2/9/8/2985eb0bfa2e4cb2d9f31cbd1bbaacf3fe157e65.mp4"">
      <a href=""https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/2/9/8/2985eb0bfa2e4cb2d9f31cbd1bbaacf3fe157e65.mp4"">https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/2/9/8/2985eb0bfa2e4cb2d9f31cbd1bbaacf3fe157e65.mp4</a>
    </video>
  </div><p></p>
<p>Hope that helps, cheers!</p>
<p><a class=""attachment"" href=""/uploads/short-url/gIq990JV4h6WDXnSbFujhghQXwR.gh"">20231021_Divide_Curves_Vector_Display_Response_01a.gh</a> (6.4 KB)</p>",https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/1/c/a/1ca85b0a067c07b830d8bfe2449fab27bbbedccc_2_690x201.png,/uploads/short-url/gIq990JV4h6WDXnSbFujhghQXwR.gh
870881,,pmonahan,"<p>Rhino 8 Beta MacOS</p>
<p>I imported a *.pat file and the Imported Hatch Patterns Show in Properties but Not Available Using Hatch Command.</p>
<p>Ideas?</p>
<p><div class=""lightbox-wrapper""><a class=""lightbox"" href=""https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/d/1/9/d1994e0e0e9773f48a71e3431d120a9b5c5863e6.png"" data-download-href=""/uploads/short-url/tUcfdWc4xa7SmV5UyP5O7XCKnKm.png?dl=1"" title=""Screenshot 2023-10-21 at 12.47.58 PM"" rel=""noopener nofollow ugc""><img src=""https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/d/1/9/d1994e0e0e9773f48a71e3431d120a9b5c5863e6.png"" alt=""Screenshot 2023-10-21 at 12.47.58 PM"" data-base62-sha1=""tUcfdWc4xa7SmV5UyP5O7XCKnKm"" width=""579"" height=""500"" data-dominant-color=""E2E2E2""><div class=""meta""><svg class=""fa d-icon d-icon-far-image svg-icon"" aria-hidden=""true""><use href=""#far-image""></use></svg><span class=""filename"">Screenshot 2023-10-21 at 12.47.58 PM</span><span class=""informations"">644×556 81.7 KB</span><svg class=""fa d-icon d-icon-discourse-expand svg-icon"" aria-hidden=""true""><use href=""#discourse-expand""></use></svg></div></a></div></p>",https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/d/1/9/d1994e0e0e9773f48a71e3431d120a9b5c5863e6.png,
870880,,Helvetosaur,"<p>If you close Photoshop, does Rhino start behaving normally again?</p>",,
870879,Michael Vollrath,michaelvollrath,"<p>It was a silly guess on my end but I’m glad it worked <img src=""https://emoji.discourse-cdn.com/twitter/grin.png?v=12"" title="":grin:"" class=""emoji"" alt="":grin:"" loading=""lazy"" width=""20"" height=""20""></p>",https://emoji.discourse-cdn.com/twitter/grin.png?v=12,
870878,Nicola,Nicola5,"<p>Hello<br>
I have several curves, which i divided in 10 parts. Now I want to create 9 Arrows on this curves using vector display.<br>
I thought it would make sense, to use List Item component to get the points. So for instance, List Item with Index 0,1 for the first Vectors, List Item 1,2 for the second Vector and so on. Is there a way to parametrize this addition? If I wanted to divide the initial curves into more than 10 segments, to get more arrows, this would be very helpful.<br>
Thank you for your help.<br>
<div class=""lightbox-wrapper""><a class=""lightbox"" href=""https://global.discourse-cdn.com/mcneel/uploads/default/original/4X/6/f/0/6f0a2d94a5aa04ee96267f618506307223aea8dc.jpeg"" data-download-href=""/uploads/short-url/fQiNWGH0krEgRFcrxEnkwosro2o.jpeg?dl=1"" title=""Bildschirm­foto 2023-10-21 um 18.36.25"" rel=""noopener nofollow ugc""><img src=""https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/6/f/0/6f0a2d94a5aa04ee96267f618506307223aea8dc_2_690x482.jpeg"" alt=""Bildschirm­foto 2023-10-21 um 18.36.25"" data-base62-sha1=""fQiNWGH0krEgRFcrxEnkwosro2o"" width=""690"" height=""482"" srcset=""https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/6/f/0/6f0a2d94a5aa04ee96267f618506307223aea8dc_2_690x482.jpeg, https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/6/f/0/6f0a2d94a5aa04ee96267f618506307223aea8dc_2_1035x723.jpeg 1.5x, https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/6/f/0/6f0a2d94a5aa04ee96267f618506307223aea8dc_2_1380x964.jpeg 2x"" data-dominant-color=""D2CEC8""><div class=""meta""><svg class=""fa d-icon d-icon-far-image svg-icon"" aria-hidden=""true""><use href=""#far-image""></use></svg><span class=""filename"">Bildschirm­foto 2023-10-21 um 18.36.25</span><span class=""informations"">1752×1224 120 KB</span><svg class=""fa d-icon d-icon-discourse-expand svg-icon"" aria-hidden=""true""><use href=""#discourse-expand""></use></svg></div></a></div></p>",https://global.discourse-cdn.com/mcneel/uploads/default/optimized/4X/6/f/0/6f0a2d94a5aa04ee96267f618506307223aea8dc_2_690x482.jpeg,
870877,Quan Li,Quan_Li,<p>Thank you! You are right! Hide A and Show A can do the things I was asking!</p>,,
870876,Quan Li,Quan_Li,"<p>Haha, Thank you very much! It works after removing the command Pause.</p>",,
870875,Santa,Santa,"<p>I have downloaded rhino 8 beta version but it’s so slow. And rhino on my Mac is taking from 5 to 9 gb of ram. I can’t understand why.</p>
<p>Can someone help me</p>
<p>This is my system info<br>
Rhino 8 SR0 2023-10-19 (Rhino 8 BETA, 8.0.23292.13304, Git hash:master @ bdbf32cf54f4fdd6a528fcb0214c29cce2cdddbe)<br>
License type: Educational, build 2023-10-19<br>
License details: Cloud Zoo<br>
Expires on: 2023-12-03</p>
<p>Apple macOS Version 13.4.1 (Build 22F82) (Physical RAM: 32Gb)<br>
Mac Model Identifier: MacBookPro18,2<br>
Language: en<br>
.NET 7.0.0</p>
<p>Metal GPU Family Apple 7<br>
Metal GPU Family Common 3<br>
Metal GPU Family Mac 2<br>
Graphics processors<br>
Apple M1 Max<br>
Color LCD (1728 x 1117 @ 120.00Hz)</p>
<p>USB devices<br>
None</p>
<p>Bluetooth devices<br>
None</p>
<p>Third party kernel extensions<br>
None</p>
<p>Third party plugins<br>
/usr/lib/swift/libswiftCore.dylib<br>
/usr/lib/swift/libswiftCoreFoundation.dylib<br>
/usr/lib/swift/libswiftDarwin.dylib<br>
/usr/lib/swift/libswiftDispatch.dylib<br>
/usr/lib/swift/libswiftIOKit.dylib<br>
/usr/lib/swift/libswiftObjectiveC.dylib<br>
/usr/lib/swift/libswiftXPC.dylib<br>
/usr/lib/swift/libswift_Concurrency.dylib<br>
/usr/lib/swift/libswift_StringProcessing.dylib<br>
/usr/lib/swift/libswiftos.dylib<br>
/usr/lib/swift/libswift_RegexParser.dylib<br>
/usr/lib/swift/libswiftMetal.dylib<br>
/usr/lib/swift/libswiftsimd.dylib<br>
/usr/lib/usd/libIex.dylib<br>
/usr/lib/usd/libHalf.dylib<br>
/usr/lib/usd/libAlembic.dylib<br>
/usr/lib/usd/libusd_ms.dylib<br>
/usr/lib/usd/libosdCPU.dylib<br>
/usr/lib/usd/libImath.dylib<br>
/usr/lib/usd/libIlmThread.dylib<br>
/usr/lib/usd/libIexMath.dylib<br>
/usr/lib/usd/libtbb.dylib<br>
/usr/lib/usd/libMaterialXCore.dylib<br>
/usr/lib/usd/libMaterialXFormat.dylib<br>
/usr/lib/swift/libswiftAVFoundation.dylib<br>
/usr/lib/swift/libswiftCoreAudio.dylib<br>
/usr/lib/swift/libswiftCoreLocation.dylib<br>
/usr/lib/swift/libswiftCoreMIDI.dylib<br>
/usr/lib/swift/libswiftCoreMedia.dylib<br>
/usr/lib/swift/libswiftQuartzCore.dylib<br>
/usr/lib/swift/libswiftUniformTypeIdentifiers.dylib<br>
/usr/lib/swift/libswiftNetwork.dylib<br>
/usr/lib/swift/libswiftCryptoTokenKit.dylib<br>
/usr/lib/swift/libswiftCoreGraphics.dylib<br>
/usr/lib/swift/libswiftOSLog.dylib<br>
/usr/lib/swift/libswiftAccelerate.dylib<br>
/usr/lib/swift/libswiftAppKit.dylib<br>
/usr/lib/swift/libswiftCoreImage.dylib<br>
/usr/lib/swift/libswiftCompression.dylib<br>
/usr/lib/swift/libswiftFileProvider.dylib<br>
/usr/lib/swift/libswiftIntents.dylib<br>
/usr/lib/swift/libswiftPrivate_BiomePubSub.dylib<br>
/usr/lib/swift/libswiftPrivate_BiomeStreams.dylib<br>
/usr/lib/swift/libswiftExtensionFoundation.dylib<br>
/usr/lib/swift/libswiftCoreML.dylib<br>
/usr/lib/swift/libswiftVision.dylib<br>
/usr/lib/swift/libswiftDemangle.dylib<br>
/usr/lib/swift/libswiftSystem.dylib<br>
/usr/lib/swift/libswiftExtensionKit.dylib<br>
/usr/lib/swift/libswiftRegexBuilder.dylib<br>
/usr/lib/swift/libswiftWebKit.dylib<br>
/usr/lib/swift/libswiftGLKit.dylib<br>
/usr/lib/swift/libswiftMapKit.dylib<br>
/usr/lib/swift/libswiftModelIO.dylib<br>
/usr/lib/swift/libswiftSceneKit.dylib<br>
/Users/santa_mac/Library/Application Support/McNeel/Rhinoceros/MacPlugIns/DatasmithRhino7.rhp/DatasmithFacadeCSharp.dylib<br>
/Users/santa_mac/Library/Application Support/McNeel/Rhinoceros/MacPlugIns/DatasmithRhino7.rhp/libtbbmalloc.dylib<br>
/Users/santa_mac/Library/Application Support/McNeel/Rhinoceros/packages/8.0/IntelDenoiser/0.6.7/libtbb.12.dylib<br>
/Users/santa_mac/Library/Application Support/McNeel/Rhinoceros/packages/8.0/IntelDenoiser/0.6.7/libOpenImageDenoise.1.4.3.dylib<br>
/usr/lib/log/liblog_network.dylib</p>
<p>Rhino plugins that do not ship with Rhino<br>
/Users/santa_mac/Library/Application Support/McNeel/Rhinoceros/MacPlugIns/DatasmithRhino7.rhp	“Datasmith Exporter”	5.2.0.0<br>
/Users/santa_mac/Library/Application Support/McNeel/Rhinoceros/packages/8.0/AMDDenoiser/0.5.3/AMDDenoiser.Mac.rhp	“AMDDenoiser.Mac”	1.0.0.0<br>
/Users/santa_mac/Library/Application Support/McNeel/Rhinoceros/packages/8.0/IntelDenoiser/0.6.7/IntelDenoiser.Mac.rhp	“IntelDenoiser.Mac”	1.0.0.0</p>
<p>Rhino plugins that ship with Rhino<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhMaterialEditor.framework	“Renderer Development Kit”	8.0.23292.1002<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhCore.framework/Resources/ManagedPlugIns/Commands.rhp	“Commands”	8.0.23292.13304<br>
/Applications/RhinoBETA.app/Contents/PlugIns/NamedSnapshots.rhp	“Snapshots”	8.0.23292.1002<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhCore.framework/Resources/ManagedPlugIns/RhinoCodePlugin.rhp	“RhinoCodePlugin”	8.0.23292.13304<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhCore.framework/Resources/ManagedPlugIns/RDK_EtoUI.rhp	“RDK_EtoUI”	8.0.23292.13304<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhCore.framework/Resources/ManagedPlugIns/MeshCommands.rhp	“MeshCommands”	8.0.23292.13304<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhCore.framework/Resources/ManagedPlugIns/RhinoRenderCycles.rhp	“Rhino Render”	8.0.23292.13304<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhCore.framework/Resources/ManagedPlugIns/RhinoCycles.rhp	“RhinoCycles”	8.0.23292.13304<br>
/Applications/RhinoBETA.app/Contents/PlugIns/AnimationTools.rhp	“AnimationTools”	8.0.23292.1002<br>
/Applications/RhinoBETA.app/Contents/PlugIns/SectionTools.rhp	“SectionTools”	8.0.23292.1002<br>
/Applications/RhinoBETA.app/Contents/PlugIns/RhinoRender.rhp	“Legacy Rhino Render”	8.0.23292.1002<br>
/Applications/RhinoBETA.app/Contents/PlugIns/Displacement.rhp	“Displacement”	8.0.23292.1002<br>
/Applications/RhinoBETA.app/Contents/PlugIns/PanelingTools.rhp	“PanelingTools”	8.0.23292.1002<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhCore.framework/Resources/ManagedPlugIns/RhinoDLR_Python.rhp	“IronPython”	8.0.23292.13304<br>
/Applications/RhinoBETA.app/Contents/Frameworks/RhCore.framework/Resources/ManagedPlugIns/GrasshopperPlugin.rhp	“Grasshopper”	8.0.23292.13304</p>",,
